;"Propriété";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGLex";"table";"V_1";"V_2";"V_2T";"V_3";"V_4";"V_5";"V_6";"V_7";"V_8";"V_9";"V_10";"V_11";"V_12";"V_13";"V_14";"V_15";"V_16";"V_18";"V_31H";"V_31R";"V_32A";"V_32D";"V_32C";"V_32CL";"V_32CV";"V_32H";"V_32NM";"V_32PL";"V_32R1";"V_32R2";"V_32R3";"V_32RA";"V_33";"V_34L0";"V_35L";"V_35LD";"V_35LR";"V_35LS";"V_35R";"V_35RR";"V_35S";"V_35ST";"V_36DT";"V_36R";"V_36S";"V_36SL";"V_37E";"V_37M1";"V_37M2";"V_37M3";"V_37M4";"V_37M5";"V_37M6";"V_38L";"V_38L0";"V_38L1";"V_38LD";"V_38LH";"V_38LHD";"V_38LHR";"V_38LHS";"V_38LR";"V_38LS";"V_38PL";"V_38R";"V_38RR";"V_39"
"T";"N1 = (N) (Adj)";"-";"-";"?";"?";"?";"?";"o";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"T";"N1 = (N) (être Adj)";"-";"-";"?";"?";"?";"?";"o";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"T";"N1 = (N) (V-ant W)";"-";"-";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"T";"N1 = (N) (V-inf W)";"-";"-";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"?";"N1 = où";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"?";"?";"?";"+";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"T";"N1 = Ppv";"O";"O";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D1";"N1 =: ce(ci+la)";"O";"-";"?";"?";"?";"?";"o";"o";"o";"o";"o";"?";"o";"?";"o";"o";"o";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"?";"N1 =: combien P";"-";"?";"?";"?";"O";"?";"O";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 =: coup";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"?";"?";"?";"?";"?";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"?";"o";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?"
"D1P";"N1 =: de V0-inf W";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D1P";"N1 =: de V2c-inf W";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D1P";"N1 =: de V2-inf W";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D1";"N1 =: Dnum Nmes";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D1";"N1 =: Dnum Nmonnaie";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 =: esprit, N2 =: idée";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"o";"o";"o";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 =: idée, (N2+N3) =: esprit";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"-";"-";"-";"?";"o";"?";"?";"?";"?"
"x";"N1 =: idée, N2 =: esprit";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"?";"?";"?";"?";"?";"?";"-";"?";"?";"?";"?";"?";"?";"-";"-";"-";"-";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"-";"o";"o";"o";"o";"-";"?";"?";"?";"?"
"D1";"N1 =: le fait Qu P";"-";"-";"?";"?";"o";"o";"o";"o";"o";"o";"o";"?";"o";"?";"o";"o";"o";"?";"-";"-";"o";"?";"?";"o";"o";"?";"o";"?";"?";"o";"o";"o";"o";"o";"-";"o";"o";"o";"o";"o";"o";"o";"?";"o";"o";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"?";"o"
"x";"N1 =: mot, (N2+N3) =: texte";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"-";"-";"-";"?";"o";"?";"?";"?";"?"
"x";"N1 =: mot, N2 =: texte";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"-";"o";"o";"o";"o";"-";"?";"?";"?";"?"
"D1";"N1 =: Nabs";"O";"-";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"o";"-";"-";"?";"-";"?";"?";"+";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D1";"N1 =: Nabs métaphore";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"o";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D1";"N1 =: Nconc";"O";"-";"?";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"+";"?";"?";"-";"?";"?";"o";"?";"?";"O";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"-";"?";"?";"?";"?";"?";"?"
"D1";"N1 =: Nconc métaphore";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?"
"D1";"N1 =: Nhum";"O";"-";"-";"o";"+";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"-";"-";"o";"o";"o";"o";"o";"+";"o";"o";"+";"o";"o";"o";"o";"?";"?";"?";"?";"?";"o";"o";"o";"?";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"O";"?";"?";"?";"+";"+";"+";"+";"?";"?";"o";"o";"o";"o"
"D1";"N1 =: N-hum";"O";"-";"-";"o";" ?";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"-";"-";"o";"o";"+";"o";"o";"-";"o";"o";"+";"o";"o";"o";"o";"o";"?";"?";"?";"?";"o";"o";"o";"?";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"o";"+";"+";"+";"+";"-";"-";"-";"-";"+";"+";"+";"o";"o";"o"
"x";"N1 =: Npc";"-";"-";"?";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"O";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"O";"?";"?";"?";"?";"?";"?";"?";"-";"?";"?";"?"
"x";"N1 =: Npc obl";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"?";"?";"?"
"D1";"N1 =: Npl obl";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"-";"-";"?";"-";"?";"+";"-";"?";"?";"-";"-";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?"
"D1";"N1 =: Qu P métaphore";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"O";"-";"O";"O";"O";"O";"O";"O";"O";"-";"-";"-";"-"
"D1";"N1 =: Qu P = Aux V0-inf W";"-";"-";"?";"?";"?";"?";"o";"?";"?";"o";"o";"?";"o";"?";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"T";"N1 =: Qu P = Ppv";"-";"-";"?";"?";"?";"?";"o";"?";"?";"o";"o";"?";"o";"?";"?";"?";"?";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D1";"N1 =: Qu Pind";"-";"-";"-";"-";"O";"-";"o";"o";"o";"o";"o";"-";"o";"-";"o";"o";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D1";"N1 =: Qu Psubj";"-";"-";"-";"-";"O";"-";"o";"o";"o";"o";"o";"-";"+";"-";"o";"o";"o";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D1";"N1 =: si P ou si P";"-";"-";"?";"?";"O";"?";"o";"o";"o";"o";"o";"?";"o";"?";"o";"o";"o";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"x";"N1 =: texte, N2 =: mot";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 =: trou";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?"
"D1";"N1 =: V0-inf W";"-";"-";"?";"?";"-";"-";"?";"o";"o";"?";"?";"-";"?";"-";"o";"o";"o";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D1";"N1 =: V2-inf W";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"o";"?";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"D1";"N1 apparition";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"+";"-";"-";"-";"?";"-";"?";"-";"-";"-";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"D1";"N1 bénéficiaire";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"+";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"?";"?";"?"
"D1";"N1 détrimentaire";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"O";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"?";"?";"?"
"D1";"N1 disparition";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"-";"+";"-";"-";"?";"-";"?";"-";"-";"-";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 mouvement";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 en V";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 et N2 faire V-n";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 et N2 faire V-n (forme V-n)";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 être V-adj à N2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 être V-adj de N2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 être V-ant";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 être V-ant Prép N0";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 être V-n";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"-";"-";"o";"-";"o";"o";"?";"o";"o";"o";"?";"o";"o";"?";"o";"-";"-";"o";"o";"o";"o";"?";"o";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"o";"o";"?";"o";"o";"o";"o";"o";"o";"o";"?";"o";"?";"-"
"x";"N1 être V-n (forme V-n)";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"-";"-";"o";"-";"o";"o";"?";"o";"o";"o";"?";"o";"o";"?";"o";"-";"-";"o";"o";"o";"o";"?";"o";"o";"o";"o";"o";"o";"o";"?";"?";"?";"?";"?";"?";"o";"o";"?";"o";"o";"o";"o";"o";"o";"o";"?";"o";"?";"-"
"x";"N1 être V-n pour N0";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 être V-n pour N0 (forme V-n)";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 être V-n, Sfx # E";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"x";"N1 être V-n, Sfx # E (forme V-n)";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?"
"C";"N1 être Vpp (statique)";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"-";"-";"?";"?";"?";"-";"?";"?";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"o";"o";"?";"o";"o";"o";"o";"o";"o";"o";"-";"?";"?";"o"
"C";"N1 être Vpp de ce Qu P";"-";"-";"-";"-";"o";"-";"-";"-";"-";"-";"-";"o";"?";"?";"-";"-";"-";"-";"-";"-";"-";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 être Vpp de N0";"O";"-";"?";"?";"?";"?";"?";"?";"?";"?";"o";"o";"?";"o";"?";"o";"?";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"O";"O";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"C";"N1 être Vpp de N0 à ce Qu P";"-";"-";"?";"?";"?";"?";"?";"?";"?";"?";"?";"o";"?";"?";"?";"?";"?";"?";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
