"<ID>";"N0 =: Nhum";"N0 =: le fait Qu P";"N0 =: V1-inf W";"<ENT>Ppv";"Ppv =: Neg";"<ENT>V";"Neg";"Aux =: avoir";"Aux =: être";"N0 V";"N0 être V-ant W";"N0 être V-able W";"N0 être V-eux W";"N0 être V-(eur+ateur) W";"N1 =: Nabs";"N1 =: le fait Qu P";"N1 se V de ce Qu P";"N1 se V auprès de N3hum de ce Qu P";"N1 être Vpp de ce Qu P";"[passif par]";"[passif de]";"N0 V N1 contre N2hum";"<OPT>";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"551";"-";"+";"+";"<E>";"-";"raidir";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"+";"Que Léa soit partie a raidi l'attitude de Max"
"552";"+";"+";"+";"<E>";"-";"rajeunir";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie rajeunit Max"
"553";"~";"~";"~";"ne";"+";"rajeunir";"+";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Que sa fille ait 20 ans ne rajeunit pas Max"
"554";"+";"+";"+";"<E>";"-";"ralentir";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit partie a ralenti Max"
"555";"+";"+";"+";"<E>";"-";"ramollir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"-";"+";"-";"-";"Que Max l'ait quitté a ramolli Ida"
"556";"+";"+";"+";"<E>";"-";"ranimer";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa revienne a ranimé (E+l'énergie de)Max"
"557";"~";"~";"~";"<E>";"-";"raplatir";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Que Léa soit partie a raplati Max"
"558";"+";"+";"+";"<E>";"-";"raser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Luc parle autant rase Max"
"559";"+";"+";"+";"<E>";"-";"rassasier";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il vive intensément rassasie Max"
"560";"+";"+";"+";"<E>";"-";"rasséréner";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"-";"Que Léa revienne a rasséréné Max"
"561";"~";"~";"~";"<E>";"-";"rassir";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Qu'il ait tant vécu a rassis Max"
"562";"~";"~";"~";"<E>";"-";"rassurer";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Qu'Ida revienne rassure Max"
"563";"+";"+";"+";"<E>";"-";"ratiboiser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Le retour d'Ida a ratiboisé Luc"
"564";"+";"+";"+";"<E>";"-";"ravager";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa revienne ravage Max"
"565";"+";"+";"+";"<E>";"-";"ravigoter";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida parte ravigote Max"
"566";"+";"+";"+";"<E>";"-";"ravir";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"-";"Qu'Ida parte ravit Luc"
"567";"+";"+";"+";"<E>";"-";"réaliser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait eu ces expériences a réalisé Max"
"568";"-";"+";"+";"<E>";"-";"rebeller";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"+";"Que les impôts soient alourdis  rebelle le peuple"
"569";"-";"+";"+";"<E>";"-";"rebiffer";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"+";"Qu'il ait été ainsi traité a rebiffé Max contre l'autorité"
"570";"+";"+";"+";"<E>";"-";"rebuter";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait à travailler rebute Max"
"571";"+";"+";"+";"<E>";"-";"recharger";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa revienne a rechargé Max"
"572";"+";"+";"+";"<E>";"-";"réchauffer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida revienne réchauffe (E+le coeur de)Max"
"573";"+";"+";"+";"<E>";"-";"récréer";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"-";"Que Morris joue du piano récrée les voisins"
"574";"+";"+";"+";"<E>";"-";"redresser";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie a redressé (E+l'âme de)Max"
"575";"+";"+";"+";"<E>";"-";"réformer";"-";"+";"-";"+";"-";"-";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie a réformé Max"
"576";"+";"+";"+";"<E>";"-";"réfrigérer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie réfrigère Max"
"577";"~";"~";"~";"<E>";"-";"refrogner";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Les remontrances de Luc ont refrogné Ida"
"578";"-";"+";"+";"<E>";"-";"refroidir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"-";"Qu'Ida soit partie refroidit (E+les ardeurs de)Max"
"579";"~";"~";"~";"<E>";"-";"regaillardir";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"La venue de Max a ragaillardi Léa"
"580";"+";"+";"+";"<E>";"-";"régaler";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"+";"-";"-";"+";"-";"-";"Qu'Ida revienne régale Max"
"581";"-";"+";"+";"<E>";"-";"regarder";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"Que Léa revienne regarde Max"
"582";"+";"+";"+";"<E>";"-";"régénérer";"-";"+";"-";"+";"+";"-";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit de retour régénère Max"
"583";"+";"+";"+";"<E>";"-";"regonfler";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"+";"+";"+";"-";"-";"Qu'Ida revienne regonfle Max"
"584";"+";"+";"+";"<E>";"-";"réhabiliter";"-";"+";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"-";"+";"-";"-";"Qu'il ait réussi, a réhabilité Max aux yeux d'Ida"
"585";"+";"+";"+";"<E>";"-";"réjouir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"+";"+";"+";"-";"-";"Qu'Ida revienne réjouit (E+le coeur de)Max"
"586";"-";"+";"+";"<E>";"-";"relaxer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida soit absente relaxe Luc"
"587";"-";"+";"+";"<E>";"-";"rembrunir";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"-";"+";"-";"-";"Que Léa ait dit cela a rembruni Max"
"588";"~";"~";"~";"<E>";"-";"remonter";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";" (Ceci + Max) a remonté Luc contre Léa"
"589";"-";"+";"+";"<E>";"-";"remuer";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida parte remue Max"
"590";"-";"+";"+";"<E>";"-";"renfermer";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"-";"-";"-";"Son éducation a renfermé (Max+le caractère de Max)"
"591";"-";"+";"+";"<E>";"-";"renfrogner";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Les remontrances de Léa ont renfrogné Luc"
"592";"-";"+";"+";"<E>";"-";"renverser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Que Léa soit partie renverse Max"
"593";"~";"~";"~";"<E>";"-";"reposer";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Qu'Ida soit partie repose Max"
"594";"-";"+";"+";"<E>";"-";"repousser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Max boive repousse Ida"
"595";"+";"+";"+";"<E>";"-";"réprimer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa agisse ainsi réprime Max"
"596";"~";"~";"~";"<E>";"-";"répugner";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Que Paul fasse ça répugne Max"
"597";"+";"+";"+";"<E>";"-";"requinquer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa revienne requinque Max"
"598";"~";"~";"~";"<E>";"-";"responsabiliser";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Que le chef soit s'absente souvent a reponsabilise ses adjoints"
"599";"+";"+";"+";"<E>";"-";"ressusciter";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida revienne a ressuscité Max"
"600";"+";"+";"+";"<E>";"-";"rétablir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Max soit parti a rétabli Ida"
"601";"+";"+";"+";"<E>";"-";"rétamer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Que Léa parte a rétamé Max"
"602";"~";"~";"~";"<E>";"-";"retaper";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Que Léa revienne retape Max"
"603";"~";"~";"~";"<E>";"-";"retarder";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Qu'il ait été souvent malade a retardé Max"
"604";"-";"+";"+";"<E>";"-";"retourner";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit partie a retourné Luc"
"605";"+";"+";"+";"<E>";"-";"revaloriser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"-";"+";"-";"-";"Ce succès a revalorisé Max"
"606";"+";"+";"+";"<E>";"-";"réveiller";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Max se soit fâché a réveillé Ida"
"607";"+";"+";"+";"<E>";"-";"revigorer";"-";"+";"-";"+";"+";"-";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"Que Flo revienne revigore Max"
"608";"+";"+";"+";"<E>";"-";"revitaliser";"-";"+";"-";"+";"+";"-";"-";"+";"+";"-";"-";"+";"-";"+";"-";"-";"Que Flo revienne a revitalisé Max"
"609";"~";"~";"~";"<E>";"-";"revivifier";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Que Léa revienne revivifie Luc"
"610";"-";"+";"+";"<E>";"-";"révolter";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"+";"L'attitude de Max révolte Luc"
"611";"+";"+";"+";"<E>";"-";"révolutionner";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida se promène révolutionne l'immeuble"
"612";"-";"+";"+";"<E>";"-";"révulser";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"+";"Qu'Ida boive révulse Max"
"613";"+";"+";"+";"<E>";"-";"ridiculiser";"-";"+";"-";"+";"-";"-";"-";"-";"-";"+";"-";"-";"-";"+";"-";"-";"Que Léa soit revenue ridiculise Max"
"614";"+";"+";"+";"<E>";"-";"rompre";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait autant couru a rompu Max"
"615";"+";"+";"+";"<E>";"-";"ronger";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie ronge Max"
"616";"~";"~";"~";"<E>";"-";"ruiner";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Le départ a ruiné (E + la santé + le moral de) Max"
"617";"-";"+";"+";"<E>";"-";"saisir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"-";"Qu'Ida ait crié a saisi Max"
"618";"+";"+";"+";"<E>";"-";"salir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"-";"-";"-";"Qu'il ait commis ce crime a sali Luc"
"619";"+";"+";"+";"<E>";"-";"sanctifier";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait réussi a sanctifié Max aux yeux d'Ida"
"620";"-";"+";"+";"<E>";"-";"saper";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie sape (le moral de+E)Max"
"621";"+";"+";"+";"<E>";"-";"satisfaire";"-";"+";"-";"+";"+";"-";"-";"-";"+";"+";"+";"-";"+";"+";"+";"-";"Que Léa parte satisfait Jo"
"622";"~";"~";"~";"<E>";"-";"saturer";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Qu'il ait trop fait de politique a saturé Max"
"623";"+";"+";"+";"<E>";"-";"scandaliser";"-";"+";"-";"+";"-";"-";"+";"-";"+";"-";"+";"+";"+";"+";"-";"+";"Que Marie soit partie scandalise Max"
"624";"+";"+";"+";"<E>";"-";"scier";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Que Léa ait réussi a scié Max"
"625";"+";"+";"+";"<E>";"-";"scléroser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Léa l'ait couvé a sclérosé Max"
"626";"+";"+";"+";"<E>";"-";"scotcher";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Ce spectacle m'a scotché"
"627";"+";"+";"+";"<E>";"-";"secouer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"-";"Que Léa soit partie a secoué Max"
"628";"+";"+";"+";"<E>";"-";"sécuriser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"-";"Que Léa soit revenue sécurise Max"
"629";"+";"+";"+";"<E>";"-";"séduire";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa porte des minijupes séduit Max"
"630";"-";"+";"+";"<E>";"-";"sidérer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Que Léa ait réussi sidère Max"
"631";"+";"+";"+";"<E>";"-";"singulariser";"-";"+";"-";"+";"-";"-";"-";"-";"+";"+";"-";"-";"-";"+";"-";"-";"Ces qualités singularisent Max"
"632";"-";"+";"+";"<E>";"-";"siphonner";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"-";"Que Léa soit partie a siphonné Max"
"633";"+";"+";"+";"<E>";"-";"situer";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait fait cela situe Max aux yeux de Léa"
"634";"+";"+";"+";"<E>";"-";"sonner";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Que Léa parte a sonné Luc"
"635";"~";"~";"~";"<E>";"-";"soucier";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Le sort de Luc ne soucie pas Max"
"636";"-";"+";"+";"<E>";"-";"souffler";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Qu'Ida soit partie a soufflé Max"
"637";"+";"+";"+";"<E>";"-";"souiller";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait fait cela a souillé Max"
"638";"+";"+";"+";"<E>";"-";"soulever";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"+";"Qu'Ida ait réussi soulève l'assistance d'enthousiasme"
"639";"+";"+";"+";"<E>";"-";"soutenir";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"+";"Que Léa revienne soutient Max"
"640";"~";"~";"~";"<E>";"-";"speeder";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Ces problèmes ont speedé Max"
"641";"+";"+";"+";"<E>";"-";"stabiliser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait trouvé du travail a stabilisé Max"
"642";"+";"+";"+";"<E>";"-";"stériliser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que les muses l'aient quitté a stérilisé le poète"
"643";"+";"+";"+";"<E>";"-";"stresser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Que Zoé soit partie a stressé Luc"
"644";"~";"~";"~";"<E>";"-";"stupéfaire";"-";"+";"-";"~";"~";"~";"~";"~";"-";"~";"~";"~";"~";"~";"~";"~";"Qu'Ida soit partie m'a stupéfait "
"645";"-";"+";"+";"<E>";"-";"stupéfier";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Qu'Ida soit partie m' a stupéfié "
"646";"+";"+";"+";"<E>";"-";"subjuguer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Max accepte de venir a subjugué Ida"
"647";"-";"+";"+";"<E>";"-";"suffoquer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"+";"+";"-";"-";"Que Léa ait fait cela a suffoqué Max"
"648";"-";"+";"+";"<E>";"-";"suivre";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'il fait cet erreur a suivi Max toute sa vie"
"649";"+";"+";"+";"<E>";"-";"supplicier";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie supplicie pour Max"
"650";"+";"+";"+";"<E>";"-";"surexciter";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Léa revienne surexcite Max"
"651";"+";"+";"+";"<E>";"-";"surmener";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il travaille trop surmène Max"
"652";"-";"+";"+";"<E>";"-";"surprendre";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"-";"Que Léa boive surprend Max"
"653";"+";"+";"+";"<E>";"-";"survolter";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida soit partie survolte Max"
"654";"+";"+";"+";"<E>";"-";"tanner";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida parle tanne Max"
"655";"+";"+";"+";"<E>";"-";"tarabuster";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'Ida boive tarabuste Max"
"656";"+";"+";"+";"<E>";"-";"tarauder";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait fait cette faute taraude Max"
"657";"-";"+";"+";"<E>";"-";"tarer";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que ses parents aient bu a taré Max"
"658";"+";"+";"+";"<E>";"-";"tempérer";"-";"+";"-";"+";"-";"-";"-";"-";"+";"+";"-";"-";"-";"+";"-";"-";"Qu'Ida l'ait quitté a tempéré Max"
"659";"-";"+";"+";"<E>";"-";"tenailler";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa l'ait quitté tenaille Max"
"660";"+";"+";"+";"<E>";"-";"tendre";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"+";"Que Léa ait été en retard a tendu Max"
"661";"+";"+";"+";"<E>";"-";"tenter";"-";"+";"-";"+";"+";"-";"-";"+";"-";"-";"-";"-";"+";"+";"-";"-";"Que Léa vienne tente Max"
"662";"+";"+";"+";"<E>";"-";"ternir";"-";"+";"-";"+";"+";"-";"-";"-";"+";"+";"-";"-";"-";"+";"-";"-";"Qu'il ait agi ainsi a terni (E+l'image de)Max"
"663";"+";"+";"+";"<E>";"-";"terrasser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit partie a terrassé Max"
"664";"+";"+";"+";"<E>";"-";"terrifier";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida revienne terrifie Max"
"665";"+";"+";"+";"<E>";"-";"terroriser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida revienne terrorise Max"
"666";"-";"+";"+";"<E>";"-";"tirailler";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit indécise tiraille Max"
"667";"~";"~";"~";"<E>";"-";"titiller";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Que Léa revienne titille Max"
"668";"+";"+";"+";"<E>";"-";"tonifier";"-";"+";"-";"+";"+";"-";"-";"+";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa soit absente tonifie Max"
"669";"~";"~";"~";"<E>";"-";"tordre";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Cette éducation a complètement tordu (E + l'esprit de) Max"
"670";"+";"+";"+";"<E>";"-";"torpiller";"-";"+";"-";"+";"-";"-";"-";"-";"-";"+";"-";"-";"-";"+";"-";"-";"Que Léa revienne a torpillé Max"
"671";"+";"+";"+";"<E>";"-";"torturer";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida soit partie torture Max"
"672";"-";"+";"+";"<E>";"-";"toucher";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"+";"+";"-";"-";"Qu'Ida soit gentille touche Max"
"673";"+";"+";"+";"<E>";"-";"tourmenter";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Flo soit partie tourmente Max"
"674";"-";"+";"+";"<E>";"-";"tournebouler";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida soit partie a tourneboulé Max"
"675";"+";"+";"+";"<E>";"-";"tracasser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Qu'Ida revienne tracasse Max"
"676";"+";"+";"+";"<E>";"-";"tranquilliser";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Léa parte tranquillise Max"
"677";"+";"+";"+";"<E>";"-";"transfigurer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa revienne transfigure Ida"
"678";"+";"+";"+";"<E>";"-";"transformer";"-";"+";"-";"+";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa revienne transforme Max"
"679";"+";"+";"+";"<E>";"-";"transporter";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Flo revienne transporte Max(E+de joie)"
"680";"+";"+";"+";"<E>";"-";"traumatiser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Que Léa revienne traumatise Luc"
"681";"+";"+";"+";"<E>";"-";"travailler";"-";"+";"-";"-";"-";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Léa aille mal travaille Luc"
"682";"~";"~";"~";"<E>";"-";"tremper";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Les épreuves ont trempé (E + le caractère de) Max"
"683";"+";"+";"+";"<E>";"-";"troubler";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"+";"-";"+";"+";"-";"-";"Que Léa se trémousse trouble Max"
"684";"+";"+";"+";"<E>";"-";"tuer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Qu'il ait grimpé ces étage a sûrement tué Max"
"685";"-";"+";"+";"<E>";"-";"turlupiner";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Léa revienne turlupine Max"
"686";"+";"+";"+";"<E>";"-";"tyranniser";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Ces obligations tyrannisent Max"
"687";"-";"+";"+";"<E>";"-";"ulcérer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"+";"Que Léa ait menti ulcère Max"
"688";"+";"+";"+";"<E>";"-";"user";"-";"+";"-";"+";"+";"-";"-";"-";"+";"-";"-";"-";"-";"+";"-";"-";"Que Marie aille et vienne use (E+la patience de)Paul"
"689";"+";"+";"+";"<E>";"-";"vacciner";"-";"+";"-";"+";"-";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"+";"Que Léa boive a vacciné Max"
"690";"~";"~";"~";"<E>";"-";"valoriser";"-";"+";"-";"~";"~";"~";"~";"~";"+";"~";"~";"~";"~";"~";"~";"~";"Qu'il soit ministre valorise Max aux yeux de Léa"
"691";"+";"+";"+";"<E>";"-";"vanner";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Qu'il ait trop travaillé a vanné Max"
"692";"+";"+";"+";"<E>";"-";"vexer";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"+";"-";"+";"+";"-";"-";"Que Léa le boude vexe Max"
"693";"-";"+";"+";"<E>";"-";"vider";"-";"+";"-";"+";"+";"-";"-";"-";"-";"-";"-";"-";"-";"+";"-";"-";"Que Luc reste a vidé Ida"
